mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmalek17/487204/256x256_out_mpi_2d_par.h5;par;34.65498;1.2602872960269451;1.6131677389144897e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;
64;8;8;1;256;78125;50;0.001;input_data_256.h5;;par;34.65498;3.126188517548144;4.001521302461624e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmalek17/487204/256x256_out_mpi_2d_par.h5;par;34.65498;3.1621319567784667;4.0475289046764376e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;
64;8;8;1;512;39062;50;0.001;input_data_512.h5;;par;33.351933;1.4725173749029636;3.7696927318185543e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;33.351933;1.5819762889295816;4.049911138522302e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;
64;8;8;1;512;39062;50;0.001;input_data_512.h5;;par;33.351933;2.469326707534492;6.321557287221575e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;33.351933;2.4972071442753077;6.392932118875909e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.924229;2.193259662017226;0.00011229633208833271
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.924229;2.206278399564326;0.00011296289998281326
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.924229;2.7550138123333454;0.00014105851274043036
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.924229;2.701416582800448;0.00013831429946241605
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.318314;3.9496274618431926;0.0004044677380279767
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.318314;3.948799543082714;0.00040438295372070804
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.318314;4.459289633668959;0.00045666048475872595
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.318314;4.34581327997148;0.00044503976241387405
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17162;8.125366331078112;0.0016643519727730669
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.17162;8.251223579980433;0.0016901318271160249
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17162;8.410259369760752;0.0017227077775011782
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.17162;8.46486182231456;0.0017338922208755758
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;
128;8;16;1;256;78125;50;0.001;input_data_256.h5;;par;34.665108;1.1054169526323676;1.4149336993694305e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmalek17/487204/256x256_out_mpi_2d_par.h5;par;34.665108;1.1155222924426198;1.4278685343265533e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;
128;8;16;1;256;78125;50;0.001;input_data_256.h5;;par;34.665108;3.680549183860421;4.711102955341339e-05
